text,sentiment
"Masalah nya bukan di keilmuan ekonomi kita yang tidak bagus, tetapi memang PEJABAT INDONESIA tidak ada niat untuk memajukan dan memperkuat Negara INDONESIA. Mereka (PEJABAT) taunya CUAN from negative side income alias KORUPSI.","label sentimen: negatif  
makna tersirat (konteks): kritik terhadap pejabat indonesia yang dianggap tidak berkomitmen untuk meningkatkan keadaan ekonomi negara dan lebih mengutamakan kepentingan pribadi melalui korupsi.  
alasan klasifikasi: terdapat unsur kritik yang jelas terhadap pejabat dan tuduhan praktik korupsi, yang menandakan ketidakpuasan mendalam terhadap situasi saat ini."
PRESIDEN ANJING,negative
"Faktor umur Presiden tidak bisa di pungkiri, penasehat sih teddy, disekelilingnya anak didiknya, siapa yang berani memberikan masukkan yang bener, yang penting manisan dikasih biar makin gemuk presiden senang😂😂😂, kalo yg luar menasehati di katain ANTEK ASENG, udah gak ketolong paranoidnya Presiden, semoga segera bubar dah","label sentimen: negatif  
makna tersirat (konteks): kritik terhadap kepemimpinan presiden yang dianggap tidak responsif terhadap masukan dari sekitar dan terlalu paranoid, serta harapan untuk perubahan sistem.  
alasan klasifikasi: ada unsur sarkasme dalam penyebutan ""manisan"" dan humor dengan emoji tertawa (""😂""), menunjukkan ketidakpuasan dan kritik tajam terhadap presiden dan timnya."
"beli usd, emas dan pegang cash. jd petani dan peternak. 😊","label sentimen: negatif  
makna tersirat (konteks): menggambarkan frustrasi terhadap kondisi ekonomi yang membuat investasi dalam usd, emas, dan cash lebih menarik daripada berbisnis lokal, seperti bertani atau beternak.  
alasan klasifikasi: sarkasme. emoji tersenyum (""😊"") menunjukkan sinisme terhadap saran untuk kembali ke pertanian/peternakan saat kondisi finansial tidak mendukung."
Bro Leon minus BRP portonya hahahhaa,"label sentimen: negatif  
makna tersirat (konteks): menggambarkan kekecewaan atau sindiran terhadap kekurangan atau kerugian yang ditanggung akibat melemahnya rupiah, dengan nada menertawakan yang mengindikasikan frustrasi.  
alasan klasifikasi: komentar ini menunjukkan sarkasme dengan nada tawa yang merujuk pada situasi sulit yang dihadapi, bukannya benar-benar lucu."
gila emang cino jowo menghancurkan negara ini 😂,"label sentimen: negatif  
makna tersirat (konteks): ungkapan kekecewaan dan sindiran terhadap etnis tertentu yang dianggap menjadi penyebab kerugian bagi negara, diiringi dengan cemoohan.  
alasan klasifikasi: ada unsur sarkasme dengan penggunaan emoji tertawa (""😂"") yang menunjukkan bahwa pernyataan tersebut tidak disampaikan dengan serius."
"Capital flow 45%, goverment policies 40%? Seharusnya goverment policies lebih dr 50%, karena goverment policies juga mempengaruhi capital flow. Every thing dipengaruhi goverment policy, termasuk export import (tarif, so on)","komentar: ""capital flow 45%, goverment policies 40%? seharusnya goverment policies lebih dr 50%, karena goverment policies juga mempengaruhi capital flow. every thing dipengaruhi goverment policy, termasuk export import (tarif, so on)""
label sentimen: neutral
makna tersirat (konteks): penjelasan dan argumentasi terkait pengaruh kebijakan pemerintah terhadap aliran modal dan sektor-sektor ekonomi lainnya.
alasan klasifikasi: komentar ini bersifat informatif dan menyampaikan analisis tanpa menunjukkan emosi yang jelas, serta tidak mengandung sarkasme atau kritik terbuka."
"gua uda nukar ke SGD setiap gua gajian bang, ini bakal lama soalnya guys. lo pada tau ga sih pajak bakal dinaikin TAU !","label sentimen: negatif  
makna tersirat (konteks): mengungkapkan frustrasi tentang kondisi ekonomi yang buruk dan mengkhawatirkan kenaikan pajak yang dianggap memberatkan.  
alasan klasifikasi: ada nada ketidakpuasan dan keprihatinan terkait pajak yang berpotensi naik, serta penggunaan kata ""lama"" mencerminkan pesimistis terhadap situasi saat ini."
"Lol gw bukan ekonom pun ga ngerti banyak soal ekonomi, gw cuma pake logika sederhana aja, banyak negara2 yang diserang ekonominya ataupun pariah (diisolasi) kaya Turki, Iran, Korea Utara, Rusia tapi mereka ga goyang kaya langit mau runtuh ketika inflasi mata uang. Berapa persen Turki kehilangan kekuatan liranya? gila itu, lho kalau di Indo orang udah keluar ngejarah dan rusuh, kenapa Turki engga? karena kebutuhan mereka akan impor itu minim, melemahnya lira ga jadiin Turki krisis pangan, lha kita gimana? kedelai, yang jadi makanan utama kita aja, 90% lebih kebutuhannya di impor dari luar, 75% dari AS, beras? impor, daging? impor, orang cukai sama tengkulak asik megang duit, giliran krisis pangan, makan tuh duit. Gila ya, anjing emang, mereka enak2an exploit ini negara digerus abis dan sekarang satu negara yang bayar akibatnya. Kalau krisis pangan, itu duit2 proyek ga bisa dikunyah, mereka lupa apa??","label sentimen: negatif  
makna tersirat (konteks): ungkapan frustrasi dan kekecewaan terhadap kondisi ekonomi indonesia yang tergantung pada impor, serta kritik terhadap kebijakan pemerintah yang dianggap tidak mampu melindungi masyarakat dari krisis pangan.  
alasan klasifikasi: komentar ini mengekspresikan kemarahan dan kekecewaan dengan penggunaan bahasa yang tajam, serta menunjukkan ketidakpuasan terhadap situasi ekonomi indonesia dibandingkan dengan negara lain."
"Halo master. Ada miss nih
Indon tdk kena pajak. Bebas pajak",negative
"Mahal ilmu bang, terima kasih banyak",negative
Turunkan prabowo gibran. Kabinetnya kabinet bagi-bahi kue isinya bocil-bocil nggak kompeten.,"label sentimen: negatif  
makna tersirat (konteks): ungkapan kekecewaan dan kritik terhadap kabinet yang dianggap tidak kompeten serta tidak memenuhi harapan masyarakat.  
alasan klasifikasi: kritik terhadap pemerintah dengan nada sarkastik, menunjukkan ketidakpuasan terhadap kualitas pejabat yang dinilai tidak pantas memegang posisi penting."
Harus digulingkan si omon2,negative
kurang menarik klo di  indonesia soal less risk,negative
"Klo gw pake logika sederhana.
Tahun dpn akan mulai perjanjian dagang Indo dgn Uni Eropa & bbrp negara lain, ditambah AS ksh tarif 0% produk2 Indo.
Investor pasti liat potensi nilai dagang & peluang inves.
Lembaga Rating Internasional sengaja kondisikan saham & rupiah anjlok,
skenarionya investor global borong saham2 murah meriah yg punya fundamental kuat.
Ibarat klo harga normal dpt sekian, tp krn anjlok bs dpt lebih byk saham.
Pola yg sama ke negara yg kena krisis ekonomi (Yunani) yg saham2 fundamentalnya kuat dikuasai investor global.
Jangankan ekonomi, mo perang aja bs disetting biar punya pembenaran
🤣🤣🤣🤣🤣🤣🤣","label sentimen: negatif  
makna tersirat (konteks): komentar ini menunjukkan ketidakpercayaan terhadap situasi ekonomi dan kemungkinan adanya manipulasi oleh lembaga rating internasional untuk mengambil keuntungan dari jatuhnya saham dan nilai rupiah.  
alasan klasifikasi: terdapat elemen sarkasme dalam penggunaan emoji ""🤣🤣🤣"", yang menunjukkan ketidakseriusan atau sinisme terhadap realitas ekonomi dan kemungkinan intervensi asing."
"Engak usah ribet...contoh thn 98-99 kalau mau Dollar USD turun...syaratnya ajukan Pinjaman ke IMF/Bank Dunia ...pasti akan turun Krn mereka yg Drive nilai tukar....

Nilai tukar melemah agar pemerintah intervensi sampai habis devisa yg ada...selanjutnya ajukan pinjaman ke IMF/Bank Dunia ...engak lama Nilai Tukar akan Naik...sejarah sdh membukatikan","label sentimen: neutral  
makna tersirat (konteks): memberikan informasi mengenai cara-cara yang mungkin dilakukan untuk mengatasi masalah melemahnya nilai tukar rupiah, berdasar pada sejarah.  
alasan klasifikasi: komentar ini bersifat informatif dan tidak menunjukkan emosi jelas, hanya menjelaskan proses yang pernah terjadi."
kami si mengharapkan lantai kamar mandinya belumut si ko,"label sentimen: negatif  
makna tersirat (konteks): ungkapan kekecewaan terhadap kondisi kebersihan fasilitas (kamar mandi) yang tidak terawat dan harapan yang tidak terpenuhi.  
alasan klasifikasi: mengandung sarkasme tersirat mengenai keadaan yang seharusnya lebih baik."
Harga daging 1998 18 rb sampe 25 rb beda tapi jgnnpada ngawur,"label sentimen: negatif  
makna tersirat (konteks): kritikan terhadap ketidakakuratan informasi atau perbandingan harga yang salah terkait daging, menunjukkan frustrasi terhadap perubahan harga yang tidak wajar.  
alasan klasifikasi: terdapat nada skeptis dan kritik terhadap pernyataan sebelumnya yang dianggap ngawur, menunjukkan kekecewaan terhadap keadaan ekonomi saat ini."
"Pemerintah nya bebal, udah banyak yg bilang MBG itu program gak ada manfaat cuma jd beban keuangan negara ehh tetep aja program itu di jalankan,  blom lg program koperasi desa merah putih.
Susah punya pemimpin yg NPD, gak jauh beda kyk Trump 😂","label sentimen: negatif  
makna tersirat (konteks): kritik keras terhadap pemerintah yang tetap menjalankan program-program yang dianggap tidak berguna dan menyusahkan, serta membandingkan kepemimpinan dengan trump secara merendahkan.  
alasan klasifikasi: mengandung sarkasme dengan emoji 😂 dan pernyataan yang mengejek pilihan kebijakan pemerintah."
teruntuk IHSG hari ini secara broksum justru banyak domestik yg out koh,"label sentimen: negatif  
makna tersirat (konteks): kritik terhadap situasi pasar saham yang buruk, menunjukkan bahwa banyak investor domestik yang menjual sahamnya, mencerminkan ketidakpercayaan pada kondisi ekonomi.  
alasan klasifikasi: mengandung sarkasme karena penggunaan istilah ""broksum"" yang menyiratkan ketidakpuasan terhadap perkembangan pasar, dan penggunaan kata ""koh"" sebagai bentuk penggelapan kritik."
"Kondisi kurs hari ini, kelahiran Gen Z merasa sok ekonom membandingkan kurs 98.","label sentimen: negatif  
makna tersirat (konteks): mengkritik gen z yang dianggap tidak memiliki pemahaman yang cukup tentang ekonomi dan hanya berpura-pura mengerti perbandingan kurs yang sudah jauh berbeda dari masa lalu.  
alasan klasifikasi: ini mengandung sarkasme karena merujuk pada generasi muda yang dianggap tidak berpengalaman dan sok tahu dalam analisis ekonomi yang kompleks."
"Beberapa komentar yang mendukung revolusi dan asal bilang lengserkan pemerintah itu sangat naif. Revolusi macam itu gak bawa kebaikan apapun. Hanya utopia naif. Cuma buat asing gak percaya dengan pemerintah dan akhirnya pemerintah baru juga harus semakin keras untuk legitimasi kekuasaan mereka.
Mengganti para manusia peternak dengan babi yang pd akhirnya babi2 itu bertingkah lebih kejam ke ternak2 lemah lainnya dari pada manusia peternak di awal","label sentimen: negatif  
makna tersirat (konteks): kritik terhadap pandangan naif mengenai revolusi dan ketidakpuasan terhadap incumbent government, yang dinilai tidak membawa perubahan positif dan malah menciptakan kekacauan.  
alasan klasifikasi: komentar ini mencerminkan ketidaksetujuan yang kuat terhadap idea revolusi dengan menggunakan perumpamaan yang menyindir, serta menunjukkan skeptisisme terhadap perubahan pemerintah yang mungkin lebih buruk."
"👍 cuma spikes bisa akselerasi, batasnya bisa langit!",negative
"Sederhana saja kalau masalah ini
Beda dengan tahun 98 ya

1. Saat orang2 yang banyak duit pada ingin menukarkan uang rupiahnya dengan dollar pada BI , stok dollar di BI sangat tidak sebanding dengan banyaknya orang yang butuh dollar.

Akhirnya bi memanfaatkan situasi untuk menaikkan nilai tukar dollar pada rupiah.

2. Saking banyaknya orang2 yang nyimpen dollar di rumahnya dan diluar negri, 
Otomatis persediaan dollar di BI berkurang, menjadi stoknya sedikit.

4. Banyak eksportir yang mendapatkan dollar, tapi dollarnya disimpan di bank luar negri.

Intinya setiap ada orang orang yang mementingkan keuntungan pribadi, 
Pasti negara mulai goncang, dan masyarakat miskin sengsara😅😅","- **komentar:** sederhana saja kalau masalah ini beda dengan tahun 98 ya 1. saat orang2 yang banyak duit pada ingin menukarkan uang rupiahnya dengan dollar pada bi , stok dollar di bi sangat tidak sebanding dengan banyaknya orang yang butuh dollar. akhirnya bi memanfaatkan situasi untuk menaikkan nilai tukar dollar pada rupiah. 2. saking banyaknya orang2 yang nyimpen dollar di rumahnya dan diluar negri, otomatis persediaan dollar di bi berkurang, menjadi stoknya sedikit. 4. banyak eksportir yang mendapatkan dollar, tapi dollarnya disimpan di bank luar negri. intinya setiap ada orang orang yang mementingkan keuntungan pribadi, pasti negara mulai goncang, dan masyarakat miskin sengsara😅😅
- **label sentimen:** negatif
- **makna tersirat (konteks):** komentar ini menyiratkan keprihatinan terhadap situasi ekonomi yang memburuk, menunjukkan kritik terhadap perilaku individu yang mengutamakan keuntungan pribadi di tengah kesulitan yang dialami masyarakat.
- **alasan klasifikasi:** terdapat elemen sarkasme dalam penggunaan emoji ""😅"" yang biasanya digunakan untuk mengekspresikan rasa sinis atau kecewa, menunjukkan bahwa situasi ini tidak bisa dianggap enteng."
"Tidak banyak presiden mengucap gpp currency melemah.
yg penting doi asal ketemu podium tereak2, anakbuah tepuktangan, udah senang mereka.","label sentimen: negatif  
makna tersirat (konteks): kritikan terhadap kebijakan presiden yang tampak fokus pada penampilan publik daripada menangani masalah ekonomi yang nyata, seperti melemahnya nilai rupiah.  
alasan klasifikasi: ini adalah sarkasme. pernyataan menunjukkan bahwa upaya presiden tidak substansial dan lebih bersifat kosmetik, dengan ""podium"" dan ""tepuktangan"" menunjukkan ketidakpuasan terhadap kepemimpinan yang tidak memperhatikan isu-isu mendesak."
"100% ""kepercayaan itu mahal""",neutral
"Pasti bukan gara gara MBG...bukan krn MBG...bkn karena beli alat tempur...bkn karena ponakan nangkring jd petinggi BI...ini gara gara kebanyakan orang orang kota, kebanyakan anteq anteq ngasing, kebanyakan Indonesia ngelap","label sentimen: negatif  
makna tersirat (konteks): kritik terhadap kebijakan pemerintah yang dianggap tidak efektif dalam menangani masalah ekonomi, serta mencemooh segelintir orang yang dianggap berperan dalam situasi buruk ini.  
alasan klasifikasi: mengandung sarkasme, dengan nada meremehkan yang mengekspresikan kekecewaan dan ketidakpuasan terhadap keadaan ekonomi dan pengambilan keputusan yang buruk."
Aq di desa baik2 aj makan lacar tidur nyenyak tiap malam juga masih  bisa nongkrong2 ngopi bareng ma tetangga,"label sentimen: neutral  
makna tersirat (konteks): pernyataan ini mencerminkan kehidupan sehari-hari yang tenang dan sederhana di desa, tanpa menggambarkan emosi yang kuat terkait kondisi ekonomi.  
alasan klasifikasi: komentar ini bersifat informatif dan tidak menunjukkan kritik, dukungan, atau sarkasme terhadap situasi ekonomi yang dibahas di video."
Solusinya SWASEMBADA pemimpin/para pejabat yg competency BUKAN SWIMSEBADAK BERAS yg data nya di pelintir si mentan gila validasi!,"label sentimen: negatif  
makna tersirat (konteks): kritikan tajam terhadap pejabat terkait yang dianggap tidak kompeten dalam menangani masalah pertanian dan swasembada beras. ada ketidakpuasan terhadap data dan informasi yang disajikan.  
alasan klasifikasi: terdapat sarkasme terhadap penyebutan ""swasembada"" yang diartikan secara mendiskreditkan, dan kalimat menunjukkan ketidakpuasan yang jelas terhadap menteri pertanian."
Ta tapi kan kata si benix rupiah lemah supaya ekspor meningkat.. 🤣🤣🤣,"**komentar:** ta tapi kan kata si benix rupiah lemah supaya ekspor meningkat.. 🤣🤣🤣  
**label sentimen:** negatif  
**makna tersirat (konteks):** menyindir pendapat benix tentang lemahnya rupiah yang dianggap diuntungkan untuk ekspor, sementara kenyataannya kondisi ini merugikan masyarakat.  
**alasan klasifikasi:** sarkasme. tawa yang berlebihan (emoji 🤣🤣🤣) menunjukkan bahwa komentar ini tidak serius dan meremehkan argumen tersebut, sekaligus menyiratkan ketidakpuasan terhadap situasi ekonomi."
TSLA kedepanya masih bagus GK Koo. aku mulai beli TSLA pas kamu bikin conten 2025 bulan 7 tgl 20 itu aku beli udah cuan +47% Mayan ko,"komentar: ""tsla kedepanya masih bagus gk koo. aku mulai beli tsla pas kamu bikin conten 2025 bulan 7 tgl 20 itu aku beli udah cuan +47% mayan ko""
label sentimen: positive
makna tersirat (konteks): pengguna merasa senang dan puas dengan investasi yang dilakukannya setelah mendengarkan konten dari koo, yang memberikan informasi positif tentang tsla.
alasan klasifikasi: komentar ini menunjukkan dukungan dan pujian terhadap produk investasi serta pengaruh konten koo, tanpa adanya elemen sarkasme atau kritik."
Tadi IHSG udah ijo Udah santai aku tinggal nelvon kawan GK mantau psr saham eh pas jam2 dipantao udah  mines 6% beli pagi. tinggal nelvon 47jt melayang agak nyesek takira udah aman SII IHSG 6400,"label sentimen: negatif  
makna tersirat (konteks): ekspresi kekecewaan dan frustrasi terhadap pergerakan pasar saham yang tidak terduga, di mana harapan untuk keuntungan justru berakhir dengan kerugian.  
alasan klasifikasi: kalimat ini menunjukkan penyesalan dan ketidakpuasan yang jelas, mencerminkan situasi buruk di pasar saham."
sudahlah gulingkan saja rezim ini,negative
😢,negative
"Rupiah melemah terhadap dollar itu malah sangat bagus untuk para eksportir. Jangan khawatir kawan, saatnya kita cuan dollar !!!","label sentimen: negatif  
makna tersirat (konteks): meskipun mengandung nada positif, komentar ini menyiratkan ketidakpuasan yang mendalam terhadap situasi ekonomi indonesia, dengan harapan cuan hanya untuk segelintir orang dan bukan pada umum rakyat.  
alasan klasifikasi: sarkasme ini terlihat dari pernyataan yang tampaknya optimis tetapi sebenarnya menyiratkan kritik terhadap lemahnya daya beli rakyat dan penderitaan akibat melemahnya rupiah, di mana hanya eksportir yang diuntungkan."
Serius shooting nya jam 2 pagi😂,"label sentimen: negatif  
makna tersirat (konteks): menyindir atau mengejek situasi yang tidak biasa atau tidak pantas, seperti kegiatan pengambilan gambar pada waktu yang tidak lazim.  
alasan klasifikasi: ada elemen sarkasme yang terlihat dari penggunaan emoji tertawa (""😂""), menunjukkan ketidaksetujuan atau kekecewaan terhadap waktu shooting tersebut."
Presiden kita ga terima kritik. Rakyat kritik malah dilawan sama dia. Sangat2 Denial bngt dah. Dia lupa krn siapa dia bs jd presiden. Skrg da jd presiden malah lupa diri!,"label sentimen: negatif  
makna tersirat (konteks): mengungkapkan kekecewaan dan kemarahan terhadap sikap presiden yang dianggap tidak menerima kritik dari rakyat, serta kehilangan arah setelah menjabat.  
alasan klasifikasi: terdapat kritik tajam terhadap presiden yang menunjukkan ketidakpuasan serta perasaan bahwa dia telah melupakan rakyatnya."
"gapernah liat ko leon gemeteran gini suaranya, cuma bisa bilang borong dolar, saya abis beli 4000 usd, 3000 eur","label sentimen: negatif  
makna tersirat (konteks): mengkritik ketidakpastian dan kekhawatiran terhadap kondisi ekonomi yang menunjukkan gejolak, serta sindiran terhadap ketidakmampuan pihak berwenang dalam mengatasi masalah ini.  
alasan klasifikasi: terdapat unsur sarkasme dalam pernyataan tentang ""borong dolar"" dan ""suaranya gemeteran"", yang menggambarkan ketidakstabilan dan frustasi dengan keadaan ekonomi saat ini."
"bagi yg melihat peluang mml dan asli adalah saham yg anti badai,menurut saya cenderung harga di jaga.ada peluang untuk growing.",neutral
Ancuurrrr,negative
"Akar masalahnya: Kenapa harus ngikutin Tren Penurunan Susu Ibu? Susu Ibu masih bisa menguat loh kalau di emut, di jilat!! Ini Rupiah kok loyo terus tiap hari ya!!!!","label sentimen: negatif  
makna tersirat (konteks): kritik terhadap tren yang menganggap susu ibu tidak berharga, serta sindiran terhadap kondisi ekonomi yang terus memburuk.  
alasan klasifikasi: terdapat unsur sarkasme dalam komentar ini, terutama dengan ungkapan ""susu ibu masih bisa menguat loh kalau di emut, di jilat,"" yang secara kontekstual menyindir masalah yang lebih besar tentang pelemahan rupiah."
"Jgn lupa 2029 ganti rezim, jgn sampai NKRI bubarrr",negative
"Paling logis ya beli stable coin USDT,USDC terus loe staking dgn APY 3-6% dilokal exchange atw 8-9% di foreign exchange sperti OKX, Bybit, maybe 6-7% binance.lebih simple dan logis menurut gue dbanding beli obligasi Indon potongannya gede klo musti dtarik sebelum jt tempo. Oiya stable coin loe bisa staking dgn flexi earn jd bebas penalty potongan ya paling kna fee beli jual aj.keren kan",neutral
"Kalo gw perhatiin, semakin menakutkan kondisi ekonomi & semakin seremnya kolom komentar, bisa jadi ini justru waktunya masuk ke saham, bisa ini justru jadi waktunya jual dollar apalagi yang udah beli di 14k-15k dan masuk ke Rupiah & saham bank big 4, karena investasi jangka panjang yang berhasil HAMPIR SELALU dimulai dari kondisi ekonomi yang gak baik-baik aja. Dan sekarang ekonomi Indonesia memang lagi gak baik-baik aja. 

Itu pendapatku, silahkan bikin keputusan masing2.","label sentimen: neutral  
makna tersirat (konteks): komentar ini memberikan pandangan analitis tentang peluang investasi di tengah kondisi ekonomi yang sulit, tanpa mengekspresikan emosi yang kuat.  
alasan klasifikasi: komentar ini bersifat informatif dan lebih cenderung memberikan saran investasi daripada mengungkapkan kritik atau dukungan yang jelas."
"Qta selalu mncari masalah tuk diri cndiri. Buat Mbg tnpa hitungan jelas, implementasiny kacau balau, dalang korupsi baru.. Coba tny dapur or supplier hrusny dh ngerti gmn pasarny berjalan.. 

Skrg defisit sibuk cari sunber baru, gali sana sini buat mrket ga tenang. 
Buat pernyataan tnpa pikir, awalny kirain pura-pura gtu, eh mngkin bneran... ... ... 
Suka ya cari problem lalu denial akan problemny lagi, 

Sejujurny qlo ga kompeten mending duduk diam aj, ykin hidup rakyat better..","label sentimen: negatif  
makna tersirat (konteks): kritikan keras terhadap pemerintah yang dianggap tidak kompeten dalam menyelesaikan masalah ekonomi dan aktivitas korupsi, serta kurangnya pemahaman tentang pasar dari pihak-pihak yang berwenang.  
alasan klasifikasi: terdapat nada frustrasi dan ketidakpuasan yang jelas terhadap kebijakan pemerintah, serta kritik terhadap cara pengelolaan yang kacau. ini menunjukkan kekecewaan mendalam sekaligus sarkasme dalam menyindir tindakan pemerintah."
Bayangin aja dxy nantinya menguat maka laju pelemahan idr makin cepet lagi😊 kalo bagi saya biarin aja usd ke 30rb sekalipun biar gahobi impor mau bbm hilang dari bumi pertiwi juga terserah😂 negri ini dah terlalu rusak karna dikuasi para lansia2 pikun,"label sentimen: negatif  
makna tersirat (konteks): kekecewaan mendalam terhadap situasi ekonomi indonesia yang semakin memburuk, dan menyudutkan para pemimpin yang dianggap tidak kompeten.  
alasan klasifikasi: terdapat elemen sarkasme dalam penggunaan emoji tersenyum dan tertawa, menunjukkan ketidakseriusan pada situasi yang sangat serius, serta mengekspresikan frustrasi terhadap kondisi ekonomi yang dikuasai oleh para pemimpin tua yang dianggap tidak mampu."
Kalo mahasiswa tidak segera turun ke jalan gua bakalan pindah ke desa biar tidak begitu terkena dari imbas dolar,"label sentimen: negatif  
makna tersirat (konteks): ungkapan kecewa terhadap ketidakberdayaan mahasiswa dalam memperjuangkan haknya, serta keinginan untuk menghindari masalah ekonomi yang semakin buruk akibat melemahnya rupiah.  
alasan klasifikasi: komentar ini menunjukkan frustrasi dan skeptisisme terhadap situasi saat ini, tidak ada dukungan atau pujian yang tulus, melainkan cerminan kekecewaan."
"Jangan simpan rupiah lama"" 
Gajian langsung belanjakan kebutuhan sebulan, sayur, beras, minyak dan bumbu"" dapur","- **komentar:** ""jangan simpan rupiah lama. gajian langsung belanjakan kebutuhan sebulan, sayur, beras, minyak dan bumbu dapur.""
- **label sentimen:** neutral
- **makna tersirat (konteks):** sarannya kepada orang-orang untuk menggunakan uang rupiah segera sebelum nilainya semakin menurun.
- **alasan klasifikasi:** komentar ini bersifat informatif dan memberikan saran praktis tanpa menunjukkan emosi yang jelas atau kritik terhadap situasi, sehingga tergolong netral."
"JANGAN LUPA, PELEMAHAN RUPIAH SEKARANG INI WALAUPUN CUMA 5%+- TAPI DI TIMMING YANG FATAL KENAPA?
""KARNA HARGA OIL LAGI NAIK-NAIKNYA"". Dampaknya > Subsidi Membengkak > Defisit Melebar > Investor Takut dan Keluar > Rupiah  Makin Melemah.
 Dan lucunya BI disalah-salahin pdahal kalo yang ngerti malah kondisi BI sekarang sama kayak ditumbalkan pemerintah. 

akar permasalahannya: ini akumulasi kesalahan dari pemerintahan-pemerintahan sebelumnya ditambah pemerintahan sekarang terlalu agresif membuat program baru.","label sentimen: negatif  
makna tersirat (konteks): mengkritik kebijakan pemerintah yang dinilai tidak bijaksana dan menambah masalah ekonomi, serta menyoroti kesalahan sistematis dari pemerintah yang telah berlangsung lama.  
alasan klasifikasi: komentar ini menyatakan berbagai keluhan serius terkait kondisi ekonomi dan kebijakan yang salah, serta menyindir bahwa bank indonesia (bi) dijadikan kambing hitam atas masalah yang lebih besar. terdapat unsur kritis yang jelas terhadap pemerintah."
tapi koh . kenapa faktor hutang Indonesia tidak di masukan. apakah hutang Indonesia itu tidak ada pengaruhnya.,"label sentimen: neutral  
makna tersirat (konteks): pertanyaan yang meminta klarifikasi mengenai pengaruh faktor utang terhadap ekonomii negara, menunjukkan keingintahuan tentang topik ini.  
alasan klasifikasi: komentar bersifat informatif dan tidak menunjukkan emosi positif atau negatif yang jelas."
Ayooo revolusiiii🎉,negative
Komposisi kementrian abal abal.,negative
"Menantu dan mertua sama aja , akan di gulingkan","label sentimen: negatif  
makna tersirat (konteks): ungkapan kekecewaan atau ketidakpuasan terhadap hubungan antara menantu dan mertua, dengan penekanan bahwa kedua pihak setara dalam konflik atau ketidakcocokan.  
alasan klasifikasi: ini menunjukkan kritik dan ketidaksetujuan, di mana frasa ""akan di gulingkan"" menyiratkan tindakan atau perubahan yang ekstrem dalam konfrontasi tersebut."
TKI mengalami kenaikan gaji yg lumayan semoga dapat menyumbang dollar ke desa tempat mereka tinggal,neutral
OTW 17845 memperingati kemerdekaan RI,"label sentimen: negatif  
makna tersirat (konteks): sindiran terhadap situasi ekonomi yang buruk di indonesia, di mana angka rp17.845 dianggap bukan pencapaian positif, melainkan cemoohan terhadap ketidakstabilan nilai tukar rupiah di hari kemerdekaan.  
alasan klasifikasi: kalimat ini mengandung sarkasme, mengaitkan angka yang menunjukkan keterpurukan ekonomi dengan perayaan kemerdekaan, seolah-olah merdeka berarti penderitaan ekonomi."
"itu effect domiino, 1 orang menggeluh, baik personal atau emang PESURUH ASING buat propaganda di sosmed-YT menular ke 1rb orang ke 1jt orang, investor membaca itu, mereka takut, dan buru2 menarik dollar yg di investasikan ke indonesia, pasti runtuh KURS rupiah. BELUM LAGI NEGARA2 YG BENCI SM KITA, MAKIN membuat ketakutan2. mau ganti 100-1000x pemimpin, klo Rakyatnya karakternya PESIMIS OVER percayalah, kehancuran ekonomi akan terulang terus menerus,,yg rugi ya bukan orang lain","label sentimen: negatif  
makna tersirat (konteks): kritik terhadap sikap pesimis masyarakat dan dampaknya terhadap ekonomi, serta menyalahkan pihak asing dan propaganda yang memengaruhi kepercayaan investor.  
alasan klasifikasi: mengandung nada kritik yang kuat terhadap karakter rakyat yang pesimis dan efek negatifnya pada ekonomi, menunjukkan kekecewaan terhadap situasi yang ada."
"jejak dulu, jokowi merusak rupiah",negative
grgr prakontol kang joget,"label sentimen: negatif  
makna tersirat (konteks): ungkapan kekecewaan atau kritik terhadap tontonan yang dianggap tidak bermutu dan menjengkelkan.  
alasan klasifikasi: kata ""prakontol"" menunjukkan nada negatif dan ketidaksetujuan terhadap konten yang dipersepsikan buruk, menunjukkan frustrasi."
"Satu saja masalah di indonesia leon, semua pejabatnya korup di indonesia",negative
Thank you udah buat video ini di saat para subscriber lagi khawatir. GBU bro,negative
2014 ke atas itu ya sejak Jkw menjabat.,neutral
"Suara yg nanya pertanyaannya lemes amat ko, udh kek rupiah aja 😂","label sentimen: negatif  
makna tersirat (konteks): kritikan terhadap cara penyampaian penanya yang dianggap lemah atau tidak berenergi, dihubungkan dengan kondisi rupiah yang melemah.  
alasan klasifikasi: menggunakan emoji tertawa (""😂"") menunjukkan bahwa ini adalah sindiran terhadap situasi yang serius, yaitu lemahnya nilai rupiah, dan mengolok-olok cara bertanya yang dianggap tidak tegas."
"Dxy melemah, tapi rupiah lebih sampah karena pejabat dan pemimpin kita jamban","label sentimen: negatif  
makna tersirat (konteks): kritik keras terhadap pejabat dan pemimpin yang dianggap tidak kompeten, sehingga menyebabkan nilai rupiah semakin merosot.  
alasan klasifikasi: terdapat unsur sarkasme dan penghinaan terhadap pejabat, di mana kata ""jamban"" digunakan untuk menunjukkan pandangan negatif terhadap kemampuan kepemimpinan dalam mengurus ekonomi."
